Ticket;Open Time;Type;Size;Item;Price;S / L;T / P;Close Time;Price;Commission;Taxes;Swap;Profit;
130347086;11.10.2022 9:55;sell;0.47;cadjpy;105.227;105.380;89.675;11.10.2022 12:20;105.380;-3,29;0,00;0,00;-49,37;
130633815;11.10.2022 18:10;buy;0.16;gbpjpy;161.756;161.367;185.068;11.10.2022 21:00;162.117;-1,12;0,00;0,00;39,66;
130634582;11.10.2022 18:10;buy;0.16;gbpjpy;161.756;161.853;185.068;11.10.2022 21:00;162.118;-1,12;0,00;0,00;39,77;
130654036;11.10.2022 18:56;buy;0.28;chfjpy;146.347;146.127;160.907;11.10.2022 21:00;146.675;-1,96;0,00;0,00;63,05;
130654056;11.10.2022 18:56;buy;0.28;chfjpy;146.347;146.383;160.907;11.10.2022 21:00;146.678;-1,96;0,00;0,00;63,63;
130654164;11.10.2022 18:35;buy;0.27;nzdjpy;81.892;81.658;101.076;11.10.2022 21:00;82.042;-1,89;0,00;0,00;27,80;
130948715;12.10.2022 11:26;buy;0.47;cadjpy;106.107;106.351;122.171;12.10.2022 19:14;106.351;-3,29;0,00;0,00;78,04;
130948716;12.10.2022 17:28;buy;0.31;nzdjpy;82.285;82.076;107.757;12.10.2022 21:00;82.496;-2,17;0,00;0,00;44,53;
130948718;12.10.2022 17:53;buy;0.18;gbpjpy;162.671;162.316;209.871;12.10.2022 21:01;162.915;-1,26;0,00;0,00;29,91;
130948817;12.10.2022 17:53;buy;0.18;gbpjpy;162.671;162.316;209.871;12.10.2022 21:01;162.914;-1,26;0,00;0,00;29,79;
130948866;12.10.2022 17:28;buy;0.31;nzdjpy;82.285;82.076;107.757;12.10.2022 21:00;82.496;-2,17;0,00;0,00;44,53;
130948873;12.10.2022 11:26;buy;0.47;cadjpy;106.107;106.201;122.171;12.10.2022 21:00;106.431;-3,29;0,00;0,00;103,66;
130948879;12.10.2022 17:53;buy;0.17;gbpjpy;162.671;162.295;209.871;12.10.2022 21:01;162.902;-1,19;0,00;0,00;26,74;
130948882;12.10.2022 2:47;buy;0.54;usdjpy;145.897;145.778;153.433;12.10.2022 2:48;145.778;-3,78;0,00;0,00;-44,08;
130948951;12.10.2022 17:28;buy;0.29;nzdjpy;82.285;82.064;107.757;12.10.2022 21:00;82.496;-2,03;0,00;0,00;41,66;
130948963;12.10.2022 11:26;buy;0.45;cadjpy;106.107;106.351;122.171;12.10.2022 19:14;106.351;-3,15;0,00;0,00;74,72;
130948977;12.10.2022 17:53;buy;0.17;gbpjpy;162.671;162.295;209.871;12.10.2022 21:01;162.901;-1,19;0,00;0,00;26,63;
130948979;12.10.2022 2:47;buy;0.54;usdjpy;145.897;145.778;153.433;12.10.2022 2:48;145.778;-3,78;0,00;0,00;-44,08;
130949042;12.10.2022 17:28;buy;0.29;nzdjpy;82.285;82.064;107.757;12.10.2022 21:00;82.496;-2,03;0,00;0,00;41,66;
130949049;12.10.2022 11:26;buy;0.45;cadjpy;106.107;106.201;122.171;12.10.2022 21:00;106.407;-3,15;0,00;0,00;91,90;
130949831;12.10.2022 2:47;buy;0.56;usdjpy;145.897;145.781;153.433;12.10.2022 2:48;145.781;-3,92;0,00;0,00;-44,56;
130949967;12.10.2022 2:47;buy;0.56;usdjpy;145.897;145.781;153.433;12.10.2022 2:48;145.781;-3,92;0,00;0,00;-44,56;
130953422;12.10.2022 8:13;buy;0.38;chfjpy;146.804;146.632;168.676;12.10.2022 10:29;146.632;-2,66;0,00;0,00;-44,72;
130953427;12.10.2022 8:13;buy;0.38;chfjpy;146.804;146.632;168.676;12.10.2022 10:29;146.632;-2,66;0,00;0,00;-44,72;
130953433;12.10.2022 8:13;buy;0.36;chfjpy;146.804;147.170;168.676;12.10.2022 17:21;147.170;-2,52;0,00;0,00;89,72;
130953436;12.10.2022 8:13;buy;0.36;chfjpy;146.804;146.931;168.676;12.10.2022 17:42;146.931;-2,52;0,00;0,00;31,14;
130972319;12.10.2022 3:01;buy;0.50;usdjpy;145.946;145.821;154.266;12.10.2022 3:22;145.821;-3,50;0,00;0,00;-42,86;
130972517;12.10.2022 3:01;buy;0.50;usdjpy;145.946;145.968;154.266;12.10.2022 3:22;145.968;-3,50;0,00;0,00;7,54;
131023685;12.10.2022 5:09;buy;0.45;usdjpy;146.362;146.224;161.338;12.10.2022 5:51;146.224;-3,15;0,00;0,00;-42,47;
131023903;12.10.2022 5:09;buy;0.45;usdjpy;146.362;146.224;161.338;12.10.2022 5:51;146.224;-3,15;0,00;0,00;-42,47;
131041232;12.10.2022 12:08;buy;0.44;usdjpy;146.387;146.833;161.763;12.10.2022 21:00;146.900;-3,08;0,00;0,00;153,66;
131041418;12.10.2022 12:08;buy;0.44;usdjpy;146.387;146.700;161.763;12.10.2022 21:00;146.897;-3,08;0,00;0,00;152,76;
131649698;13.10.2022 15:46;sell;0.34;nzdjpy;81.287;81.496;60.295;13.10.2022 15:51;81.496;-2,38;0,00;0,00;-48,20;
131649702;13.10.2022 18:20;buy;0.52;cadjpy;106.682;106.744;124.474;13.10.2022 21:00;107.192;-3,64;0,00;0,00;180,40;
131649772;13.10.2022 15:46;sell;0.34;nzdjpy;81.287;81.496;60.295;13.10.2022 15:51;81.496;-2,38;0,00;0,00;-48,20;
131649789;13.10.2022 15:32;sell;0.52;cadjpy;105.570;105.708;87.778;13.10.2022 15:33;105.708;-3,64;0,00;0,00;-48,68;
131649833;13.10.2022 12:13;buy;0.18;gbpjpy;163.323;165.533;220.955;13.10.2022 21:00;166.652;-1,26;0,00;0,00;407,62;
131649844;13.10.2022 18:20;buy;0.52;cadjpy;106.682;106.746;124.474;13.10.2022 21:00;107.182;-3,64;0,00;0,00;176,86;
131649852;13.10.2022 12:13;buy;0.32;nzdjpy;82.599;82.377;103.591;13.10.2022 13:50;82.377;-2,24;0,00;0,00;-48,39;
131649907;13.10.2022 15:30;buy;0.60;usdjpy;146.969;147.154;168.873;13.10.2022 16:20;147.154;-4,20;0,00;0,00;75,43;
131649911;13.10.2022 15:32;sell;0.52;cadjpy;105.570;105.708;87.778;13.10.2022 15:33;105.708;-3,64;0,00;0,00;-48,68;
131649917;13.10.2022 15:31;sell;0.32;nzdjpy;81.778;82.008;66.402;13.10.2022 17:05;82.008;-2,24;0,00;0,00;-49,98;
131649937;13.10.2022 12:13;buy;0.18;gbpjpy;163.323;165.083;220.955;13.10.2022 21:00;166.655;-1,26;0,00;0,00;407,98;
131649946;13.10.2022 18:20;buy;0.49;cadjpy;106.682;106.744;124.922;13.10.2022 21:00;107.181;-3,43;0,00;0,00;166,32;
131649964;13.10.2022 12:13;buy;0.32;nzdjpy;82.599;82.377;103.591;13.10.2022 13:50;82.377;-2,24;0,00;0,00;-48,39;
131649976;13.10.2022 15:30;sell;0.49;cadjpy;106.050;105.799;95.938;13.10.2022 16:49;105.799;-3,43;0,00;0,00;83,57;
131649985;13.10.2022 15:30;buy;0.60;usdjpy;146.969;147.162;168.873;13.10.2022 16:20;147.162;-4,20;0,00;0,00;78,69;
131649996;13.10.2022 15:31;sell;0.32;nzdjpy;81.778;81.705;66.402;13.10.2022 16:49;81.705;-2,24;0,00;0,00;15,87;
131650029;13.10.2022 18:20;buy;0.49;cadjpy;106.682;106.746;124.922;13.10.2022 21:00;107.182;-3,43;0,00;0,00;166,65;
131650080;13.10.2022 15:30;sell;0.49;cadjpy;106.050;105.800;95.938;13.10.2022 16:49;105.800;-3,43;0,00;0,00;83,24;
131657192;13.10.2022 16:20;sell;0.37;chfjpy;146.016;146.212;122.192;13.10.2022 16:21;146.212;-2,59;0,00;0,00;-49,32;
131657230;13.10.2022 16:20;sell;0.37;chfjpy;146.016;146.212;122.192;13.10.2022 16:21;146.212;-2,59;0,00;0,00;-49,32;
131657240;13.10.2022 15:29;sell;0.35;chfjpy;146.762;146.974;134.874;13.10.2022 15:29;146.974;-2,45;0,00;0,00;-50,55;
131657242;13.10.2022 15:29;sell;0.35;chfjpy;146.762;146.974;134.874;13.10.2022 15:29;146.974;-2,45;0,00;0,00;-50,55;
131783710;13.10.2022 12:13;buy;0.34;nzdjpy;82.599;82.388;103.591;13.10.2022 13:50;82.388;-2,38;0,00;0,00;-48,87;
131783757;13.10.2022 12:13;buy;0.34;nzdjpy;82.599;82.388;103.591;13.10.2022 13:50;82.388;-2,38;0,00;0,00;-48,87;
131911192;13.10.2022 18:39;buy;0.30;nzdjpy;82.739;82.509;99.715;13.10.2022 21:00;83.060;-2,10;0,00;0,00;65,50;
131911200;13.10.2022 18:39;buy;0.30;nzdjpy;82.739;82.509;99.715;13.10.2022 21:00;83.061;-2,10;0,00;0,00;65,71;
132097710;13.10.2022 16:20;sell;0.29;chfjpy;146.166;146.396;124.742;13.10.2022 16:28;146.396;-2,03;0,00;0,00;-45,30;
132097907;13.10.2022 16:20;sell;0.29;chfjpy;146.166;146.396;124.742;13.10.2022 16:28;146.396;-2,03;0,00;0,00;-45,30;
132465513;14.10.2022 4:45;buy;0.47;cadjpy;107.226;107.387;141.754;14.10.2022 10:18;107.387;-3,29;0,00;0,00;51,28;
132465721;14.10.2022 11:58;buy;0.67;usdjpy;147.674;147.548;167.162;14.10.2022 12:45;147.548;-4,69;0,00;0,00;-57,22;
132465814;14.10.2022 11:58;buy;0.67;usdjpy;147.674;147.548;167.162;14.10.2022 12:45;147.548;-4,69;0,00;0,00;-57,22;
132465880;14.10.2022 11:58;buy;0.64;usdjpy;147.674;147.541;167.162;14.10.2022 12:45;147.541;-4,48;0,00;0,00;-57,69;
132465893;14.10.2022 11:58;buy;0.64;usdjpy;147.674;147.541;167.162;14.10.2022 12:45;147.541;-4,48;0,00;0,00;-57,69;
132466789;14.10.2022 4:45;buy;0.47;cadjpy;107.226;107.331;141.754;14.10.2022 10:21;107.331;-3,29;0,00;0,00;33,44;
132467291;14.10.2022 1:13;buy;0.40;nzdjpy;83.110;83.429;114.182;14.10.2022 7:46;83.429;-2,80;0,00;0,00;86,55;
132468451;14.10.2022 5:03;buy;0.41;chfjpy;147.407;147.584;173.599;14.10.2022 11:19;147.584;-2,87;0,00;0,00;49,17;
132468454;14.10.2022 5:03;buy;0.41;chfjpy;147.407;147.473;173.599;14.10.2022 11:37;147.473;-2,87;0,00;0,00;18,34;
132486641;14.10.2022 3:05;buy;0.40;nzdjpy;83.133;83.466;114.573;14.10.2022 10:20;83.466;-2,80;0,00;0,00;90,24;
132584008;14.10.2022 8:39;buy;0.37;nzdjpy;83.634;83.404;123.090;14.10.2022 10:21;83.404;-2,59;0,00;0,00;-57,66;
132698479;14.10.2022 17:51;buy;0.39;chfjpy;147.988;147.760;183.476;14.10.2022 18:39;147.760;-2,73;0,00;0,00;-59,89;
132712667;14.10.2022 17:51;buy;0.39;chfjpy;147.988;147.760;183.476;14.10.2022 18:39;147.760;-2,73;0,00;0,00;-59,89;
132778547;14.10.2022 14:54;buy;0.56;usdjpy;147.782;148.271;168.998;14.10.2022 21:00;148.792;-3,92;0,00;0,00;380,13;
132779260;14.10.2022 14:54;buy;0.56;usdjpy;147.782;148.140;168.998;14.10.2022 21:00;148.792;-3,92;0,00;0,00;380,13;
133091176;14.10.2022 19:43;buy;0.37;chfjpy;148.047;147.818;184.479;14.10.2022 20:14;147.818;-2,59;0,00;0,00;-56,96;
133091184;14.10.2022 19:43;buy;0.37;chfjpy;148.047;147.818;184.479;14.10.2022 20:14;147.818;-2,59;0,00;0,00;-56,96;
133278054;17.10.2022 7:50;buy;0.56;cadjpy;107.554;108.292;118.914;17.10.2022 21:00;108.551;-3,92;0,00;0,00;375,11;
133278056;17.10.2022 15:49;buy;0.44;nzdjpy;83.738;83.529;105.370;17.10.2022 21:00;83.856;-3,08;0,00;0,00;34,88;
133278152;17.10.2022 7:50;buy;0.56;cadjpy;107.554;108.047;118.914;17.10.2022 21:00;108.554;-3,92;0,00;0,00;376,23;
133278174;17.10.2022 15:49;buy;0.44;nzdjpy;83.738;83.529;105.370;17.10.2022 21:00;83.864;-3,08;0,00;0,00;37,25;
133278212;17.10.2022 7:50;buy;0.53;cadjpy;107.554;108.292;118.914;17.10.2022 21:00;108.555;-3,71;0,00;0,00;356,43;
133278219;17.10.2022 8:05;buy;0.20;gbpjpy;167.198;167.332;202.094;17.10.2022 11:00;167.332;-1,40;0,00;0,00;18,03;
133278224;17.10.2022 13:45;buy;0.54;usdjpy;148.860;148.691;177.212;17.10.2022 15:45;148.691;-3,78;0,00;0,00;-61,38;
133278230;17.10.2022 15:37;buy;0.41;nzdjpy;83.547;83.697;102.123;17.10.2022 21:00;83.862;-2,87;0,00;0,00;86,77;
133278301;17.10.2022 15:37;buy;0.41;nzdjpy;83.547;83.655;102.123;17.10.2022 21:00;83.862;-2,87;0,00;0,00;86,77;
133278304;17.10.2022 7:50;buy;0.53;cadjpy;107.554;108.047;118.914;17.10.2022 21:00;108.555;-3,71;0,00;0,00;356,44;
133278306;17.10.2022 8:05;buy;0.20;gbpjpy;167.198;167.275;202.094;17.10.2022 10:22;167.275;-1,40;0,00;0,00;10,36;
133278309;17.10.2022 13:45;buy;0.54;usdjpy;148.860;148.691;177.212;17.10.2022 15:45;148.691;-3,78;0,00;0,00;-61,38;
133300009;17.10.2022 2:46;buy;0.44;chfjpy;148.063;148.323;165.951;17.10.2022 11:46;148.323;-3,08;0,00;0,00;76,94;
133300401;17.10.2022 2:46;buy;0.44;chfjpy;148.063;148.914;165.951;17.10.2022 21:00;149.429;-3,08;0,00;0,00;403,81;
133461053;17.10.2022 13:09;buy;0.19;gbpjpy;168.040;167.548;216.408;17.10.2022 13:46;167.548;-1,33;0,00;0,00;-62,80;
133483981;17.10.2022 13:09;buy;0.19;gbpjpy;168.040;167.548;216.408;17.10.2022 13:46;167.548;-1,33;0,00;0,00;-62,80;
133516780;17.10.2022 15:35;buy;0.40;chfjpy;148.757;149.152;175.413;17.10.2022 21:00;149.430;-2,80;0,00;0,00;180,87;
133584888;17.10.2022 15:29;buy;0.18;gbpjpy;168.417;169.545;222.817;17.10.2022 20:05;169.545;-1,26;0,00;0,00;136,46;
133585052;17.10.2022 15:29;buy;0.18;gbpjpy;168.417;168.708;222.817;17.10.2022 21:00;169.259;-1,26;0,00;0,00;101,82;
133900883;18.10.2022 12:04;sell;0.74;usdjpy;148.413;148.573;137.581;18.10.2022 12:04;148.573;-5,18;0,00;0,00;-79,69;
133900997;18.10.2022 12:04;sell;0.74;usdjpy;148.413;148.573;137.581;18.10.2022 12:04;148.573;-5,18;0,00;0,00;-79,69;
133901018;18.10.2022 2:11;buy;0.47;nzdjpy;84.299;84.699;114.907;18.10.2022 10:09;84.699;-3,29;0,00;0,00;126,19;
133901026;18.10.2022 11:44;buy;0.70;usdjpy;149.090;148.921;159.922;18.10.2022 12:04;148.921;-4,90;0,00;0,00;-79,44;
133901045;18.10.2022 12:04;sell;0.70;usdjpy;148.574;148.750;140.318;18.10.2022 12:04;148.750;-4,90;0,00;0,00;-82,82;
133901070;18.10.2022 11:44;buy;0.70;usdjpy;149.090;148.921;159.922;18.10.2022 12:04;148.921;-4,90;0,00;0,00;-79,44;
133901079;18.10.2022 12:04;sell;0.70;usdjpy;148.574;148.535;140.318;18.10.2022 12:04;148.535;-4,90;0,00;0,00;18,38;
133904354;18.10.2022 2:11;buy;0.47;nzdjpy;84.299;84.511;114.907;18.10.2022 12:03;84.511;-3,29;0,00;0,00;66,75;
133905376;18.10.2022 2:21;buy;0.49;chfjpy;149.662;149.423;183.662;18.10.2022 4:26;149.423;-3,43;0,00;0,00;-78,74;
133919898;18.10.2022 6:48;buy;0.56;cadjpy;108.700;108.720;137.660;18.10.2022 9:42;108.720;-3,92;0,00;0,00;7,52;
133923456;18.10.2022 6:48;buy;0.56;cadjpy;108.700;108.490;137.660;18.10.2022 10:20;108.490;-3,92;0,00;0,00;-78,90;
133924473;18.10.2022 11:44;buy;0.73;usdjpy;149.090;148.929;159.922;18.10.2022 12:04;148.929;-5,11;0,00;0,00;-78,92;
133924499;18.10.2022 11:44;buy;0.73;usdjpy;149.090;148.929;159.922;18.10.2022 12:04;148.929;-5,11;0,00;0,00;-78,92;
133935377;18.10.2022 5:30;buy;0.49;chfjpy;149.687;149.744;184.087;18.10.2022 12:03;149.744;-3,43;0,00;0,00;18,72;
133946058;18.10.2022 5:30;buy;0.48;chfjpy;149.687;149.795;183.703;18.10.2022 12:03;149.795;-3,36;0,00;0,00;34,73;
134083174;18.10.2022 14:56;buy;0.44;nzdjpy;84.881;84.614;116.785;18.10.2022 17:24;84.614;-3,08;0,00;0,00;-78,79;
134157231;18.10.2022 14:56;buy;0.44;nzdjpy;84.881;84.614;115.089;18.10.2022 17:24;84.614;-3,08;0,00;0,00;-78,79;
134199926;18.10.2022 18:21;buy;0.56;usdjpy;149.290;149.090;167.690;18.10.2022 18:26;149.090;-3,92;0,00;0,00;-75,12;
134200419;18.10.2022 18:21;buy;0.56;usdjpy;149.290;149.090;167.690;18.10.2022 18:26;149.090;-3,92;0,00;0,00;-75,12;
134554136;19.10.2022 9:21;buy;0.57;usdjpy;149.379;149.707;169.203;19.10.2022 18:02;149.707;-3,99;0,00;0,00;124,88;
134554137;19.10.2022 12:53;buy;0.51;cadjpy;108.809;108.592;125.033;19.10.2022 14:11;108.592;-3,57;0,00;0,00;-73,99;
134554191;19.10.2022 9:21;buy;0.57;usdjpy;149.379;149.707;169.203;19.10.2022 21:00;149.883;-3,99;0,00;0,00;191,67;
134554194;19.10.2022 12:53;buy;0.51;cadjpy;108.809;108.592;125.033;19.10.2022 14:11;108.592;-3,57;0,00;0,00;-73,99;
134554196;19.10.2022 19:24;sell;0.22;gbpjpy;167.969;168.510;145.473;19.10.2022 22:00;167.955;-1,54;0,00;0,00;2,05;
134554230;19.10.2022 19:24;sell;0.22;gbpjpy;167.969;168.510;145.473;19.10.2022 22:00;167.954;-1,54;0,00;0,00;2,20;
134554739;19.10.2022 20:04;sell;0.46;chfjpy;148.974;149.243;128.974;19.10.2022 22:00;149.056;-3,22;0,00;0,00;-25,16;
134554741;19.10.2022 20:04;sell;0.46;chfjpy;148.974;149.243;128.974;19.10.2022 22:00;149.054;-3,22;0,00;0,00;-24,55;
134554752;19.10.2022 1:08;buy;0.46;chfjpy;150.150;149.912;171.894;19.10.2022 9:00;149.912;-3,22;0,00;0,00;-73,32;
134624369;19.10.2022 16:32;buy;0.54;cadjpy;108.931;108.728;127.107;19.10.2022 16:48;108.728;-3,78;0,00;0,00;-73,19;
134624370;19.10.2022 16:32;buy;0.54;cadjpy;108.931;108.728;127.107;19.10.2022 16:48;108.728;-3,78;0,00;0,00;-73,19;
134841065;19.10.2022 16:30;buy;0.48;cadjpy;108.886;108.664;126.342;19.10.2022 16:49;108.664;-3,36;0,00;0,00;-71,16;
134841100;19.10.2022 16:30;buy;0.48;cadjpy;108.886;108.664;126.342;19.10.2022 16:49;108.664;-3,36;0,00;0,00;-71,16;
134990695;19.10.2022 18:40;buy;0.50;usdjpy;149.784;149.575;164.152;19.10.2022 21:00;149.887;-3,50;0,00;0,00;34,36;
135112249;20.10.2022 17:19;buy;0.25;gbpjpy;169.375;168.949;197.327;20.10.2022 19:01;168.949;-1,75;0,00;0,00;-71,08;
135112325;20.10.2022 17:19;buy;0.25;gbpjpy;169.375;168.949;197.327;20.10.2022 19:01;168.949;-1,75;0,00;0,00;-71,08;
135112393;20.10.2022 15:15;buy;0.24;gbpjpy;168.795;168.319;190.779;20.10.2022 22:00;168.447;-1,68;0,00;0,00;-55,62;
135112394;20.10.2022 8:11;buy;0.54;cadjpy;108.956;108.760;120.604;20.10.2022 10:40;108.760;-3,78;0,00;0,00;-70,68;
135112403;20.10.2022 3:51;buy;0.60;usdjpy;149.907;149.730;162.851;20.10.2022 10:40;149.730;-4,20;0,00;0,00;-70,93;
135112417;20.10.2022 13:40;buy;0.53;nzdjpy;85.230;85.326;94.222;20.10.2022 16:39;85.326;-3,71;0,00;0,00;33,95;
135112426;20.10.2022 11:34;sell;0.24;gbpjpy;167.628;168.079;139.676;20.10.2022 13:52;168.079;-1,68;0,00;0,00;-72,29;
135112444;20.10.2022 4:22;sell;0.53;nzdjpy;84.668;84.550;75.676;20.10.2022 7:18;84.550;-3,71;0,00;0,00;41,71;
135112450;20.10.2022 15:15;buy;0.24;gbpjpy;168.795;168.875;190.779;20.10.2022 19:03;168.875;-1,68;0,00;0,00;12,81;
135112451;20.10.2022 8:11;buy;0.54;cadjpy;108.956;108.760;120.604;20.10.2022 10:40;108.760;-3,78;0,00;0,00;-70,68;
135112470;20.10.2022 13:40;buy;0.53;nzdjpy;85.230;85.269;94.222;20.10.2022 15:44;85.269;-3,71;0,00;0,00;13,79;
135112471;20.10.2022 11:34;sell;0.24;gbpjpy;167.628;168.079;139.676;20.10.2022 13:52;168.079;-1,68;0,00;0,00;-72,29;
135112491;20.10.2022 4:22;sell;0.53;nzdjpy;84.668;84.869;75.676;20.10.2022 8:20;84.869;-3,71;0,00;0,00;-71,06;
135112502;20.10.2022 13:40;buy;0.50;nzdjpy;85.230;85.326;95.726;20.10.2022 16:39;85.326;-3,50;0,00;0,00;32,02;
135112510;20.10.2022 4:22;sell;0.50;nzdjpy;84.668;84.550;75.676;20.10.2022 7:18;84.550;-3,50;0,00;0,00;39,36;
135112535;20.10.2022 13:40;buy;0.50;nzdjpy;85.230;85.269;95.726;20.10.2022 15:44;85.269;-3,50;0,00;0,00;13,01;
135112541;20.10.2022 4:22;sell;0.50;nzdjpy;84.668;84.881;75.676;20.10.2022 8:21;84.881;-3,50;0,00;0,00;-71,04;
135112598;20.10.2022 3:51;buy;0.60;usdjpy;149.907;149.730;162.851;20.10.2022 10:40;149.730;-4,20;0,00;0,00;-70,93;
135112945;20.10.2022 15:23;buy;0.45;chfjpy;149.536;149.285;163.488;20.10.2022 15:48;149.285;-3,15;0,00;0,00;-75,38;
135112947;20.10.2022 10:40;sell;0.45;chfjpy;148.933;149.169;128.277;20.10.2022 10:59;149.169;-3,15;0,00;0,00;-70,85;
135112948;20.10.2022 15:23;buy;0.45;chfjpy;149.536;149.285;163.488;20.10.2022 15:48;149.285;-3,15;0,00;0,00;-75,38;
135112950;20.10.2022 10:40;sell;0.45;chfjpy;148.933;149.169;128.277;20.10.2022 10:59;149.169;-3,15;0,00;0,00;-70,85;
135124281;20.10.2022 8:11;buy;0.57;cadjpy;108.956;108.771;117.820;20.10.2022 10:40;108.771;-3,99;0,00;0,00;-70,40;
135124282;20.10.2022 8:11;buy;0.57;cadjpy;108.956;108.771;117.820;20.10.2022 10:40;108.771;-3,99;0,00;0,00;-70,40;
135199655;20.10.2022 11:34;sell;0.25;gbpjpy;167.628;168.060;139.676;20.10.2022 13:52;168.060;-1,75;0,00;0,00;-72,12;
135199807;20.10.2022 11:34;sell;0.25;gbpjpy;167.628;168.060;139.676;20.10.2022 13:52;168.060;-1,75;0,00;0,00;-72,12;
135316628;20.10.2022 11:08;buy;0.48;cadjpy;109.029;109.153;119.061;20.10.2022 19:02;109.153;-3,36;0,00;0,00;39,72;
135316787;20.10.2022 11:08;buy;0.48;cadjpy;109.029;109.126;119.061;20.10.2022 19:07;109.126;-3,36;0,00;0,00;31,08;
135504644;20.10.2022 17:09;buy;0.38;nzdjpy;85.673;85.424;107.769;20.10.2022 19:48;85.424;-2,66;0,00;0,00;-63,11;
135504976;20.10.2022 17:20;buy;0.37;chfjpy;149.628;149.373;165.052;20.10.2022 20:49;149.373;-2,59;0,00;0,00;-62,90;
135505083;20.10.2022 17:20;buy;0.37;chfjpy;149.628;149.373;165.052;20.10.2022 20:49;149.373;-2,59;0,00;0,00;-62,90;
135528754;20.10.2022 17:09;buy;0.38;nzdjpy;85.673;85.424;107.769;20.10.2022 19:48;85.424;-2,66;0,00;0,00;-63,11;
135742107;21.10.2022 14:10;buy;0.59;cadjpy;109.669;109.515;127.141;21.10.2022 15:58;109.515;-4,13;0,00;0,00;-60,11;
135742108;21.10.2022 16:36;buy;0.47;nzdjpy;85.946;85.753;112.410;21.10.2022 17:39;85.753;-3,29;0,00;0,00;-60,14;
135742109;21.10.2022 17:51;sell;0.59;usdjpy;149.553;149.706;137.809;21.10.2022 17:52;149.706;-4,13;0,00;0,00;-60,30;
135742182;21.10.2022 17:51;sell;0.59;usdjpy;149.553;149.706;137.809;21.10.2022 17:52;149.706;-4,13;0,00;0,00;-60,30;
135742192;21.10.2022 17:51;sell;0.26;gbpjpy;167.421;167.773;130.509;21.10.2022 17:57;167.773;-1,82;0,00;0,00;-60,96;
135742206;21.10.2022 17:53;sell;0.59;cadjpy;108.577;108.731;91.105;21.10.2022 17:54;108.731;-4,13;0,00;0,00;-60,87;
135742207;21.10.2022 18:47;sell;0.47;nzdjpy;84.292;84.485;57.828;21.10.2022 18:52;84.485;-3,29;0,00;0,00;-61,62;
135742254;21.10.2022 5:56;buy;0.56;usdjpy;150.287;150.347;162.031;21.10.2022 9:07;150.347;-3,92;0,00;0,00;22,35;
135742260;21.10.2022 14:10;buy;0.59;cadjpy;109.669;109.515;127.141;21.10.2022 15:58;109.515;-4,13;0,00;0,00;-60,11;
135742262;21.10.2022 16:36;buy;0.47;nzdjpy;85.946;85.985;112.410;21.10.2022 17:36;85.985;-3,29;0,00;0,00;12,12;
135742276;21.10.2022 17:51;sell;0.26;gbpjpy;167.421;167.773;130.509;21.10.2022 17:57;167.773;-1,82;0,00;0,00;-60,96;
135742281;21.10.2022 17:51;sell;0.56;usdjpy;149.553;149.715;137.809;21.10.2022 17:52;149.715;-3,92;0,00;0,00;-60,60;
135742288;21.10.2022 17:53;sell;0.59;cadjpy;108.577;108.731;91.105;21.10.2022 17:54;108.731;-4,13;0,00;0,00;-60,87;
135742289;21.10.2022 18:47;sell;0.47;nzdjpy;84.292;84.485;57.828;21.10.2022 18:52;84.485;-3,29;0,00;0,00;-61,62;
135742309;21.10.2022 5:56;buy;0.56;usdjpy;150.287;151.022;162.031;21.10.2022 17:37;151.022;-3,92;0,00;0,00;272,54;
135742311;21.10.2022 14:10;buy;0.55;cadjpy;109.669;109.506;127.141;21.10.2022 15:58;109.506;-3,85;0,00;0,00;-59,32;
135742317;21.10.2022 16:36;buy;0.44;nzdjpy;85.946;85.742;112.410;21.10.2022 17:39;85.742;-3,08;0,00;0,00;-59,51;
135742321;21.10.2022 17:50;sell;0.24;gbpjpy;167.708;166.824;135.388;21.10.2022 20:42;166.824;-1,68;0,00;0,00;143,32;
135742325;21.10.2022 17:51;sell;0.56;usdjpy;149.553;149.715;137.809;21.10.2022 17:52;149.715;-3,92;0,00;0,00;-60,60;
135742332;21.10.2022 17:50;sell;0.55;cadjpy;108.905;109.089;94.985;21.10.2022 17:57;109.089;-3,85;0,00;0,00;-67,51;
135742335;21.10.2022 18:12;sell;0.44;nzdjpy;84.910;84.784;68.334;21.10.2022 19:20;84.784;-3,08;0,00;0,00;37,46;
135742352;21.10.2022 14:10;buy;0.55;cadjpy;109.669;109.506;127.141;21.10.2022 15:58;109.506;-3,85;0,00;0,00;-59,32;
135742356;21.10.2022 16:36;buy;0.44;nzdjpy;85.946;85.985;112.410;21.10.2022 17:36;85.985;-3,08;0,00;0,00;11,35;
135742369;21.10.2022 17:50;sell;0.24;gbpjpy;167.708;166.824;135.388;21.10.2022 20:42;166.824;-1,68;0,00;0,00;143,32;
135742370;21.10.2022 17:50;sell;0.55;cadjpy;108.905;109.089;94.985;21.10.2022 17:57;109.089;-3,85;0,00;0,00;-67,51;
135742378;21.10.2022 18:12;sell;0.44;nzdjpy;84.910;84.793;68.334;21.10.2022 19:20;84.793;-3,08;0,00;0,00;34,78;
135742487;21.10.2022 17:53;sell;0.43;chfjpy;148.664;148.874;129.400;21.10.2022 17:55;148.874;-3,01;0,00;0,00;-60,40;
